velocities,accelerations,long_errors,lat_errors,orient_errors,long_dt_errors,directory_idcs,trajectory_idcs,signed_orient_errors,signed_lat_errors,mask_lat,mask_orient
0.1956322491168975,0.125,-0.0836881717974886,0.0007063336597791,0.0025298490318323,-0.0578964985899568,0.0,0.0,0.0025298490318323,0.0007063336597791,False,False
0.2048349976539611,0.125,-0.0874170985188227,0.0007258610350707,0.0001993944884191,-0.0506496334534732,0.0,0.0,0.0001993944884191,0.0007258610350707,False,False
0.2131639420986175,0.125,-0.0901230400206607,0.0007201246235408,0.0029788381206081,-0.0406105107288544,0.0,0.0,0.0029788381206081,0.0007201246235408,False,False
0.2173278927803039,0.125,-0.0912595572653689,0.0007000932047689,0.0029046753931512,-0.0341177565366814,0.0,0.0,0.0029046753931512,0.0007000932047689,False,False
0.2209081351757049,0.125,-0.0968339734093293,0.0002180394923158,0.0007426523556937,-0.1946242575335466,0.0,0.0,0.0007426523556937,0.0002180394923158,False,False
0.2255866229534149,0.125,-0.0990872065194885,0.0002129798965711,0.0004435332280614,-0.0602019610079583,0.0,0.0,0.0004435332280614,0.0002129798965711,False,False
0.2333122193813324,0.125,-0.1025658748887341,0.0002113222639584,0.0007801870919275,-0.0562847865809259,0.0,0.0,0.0007801870919275,0.0002113222639584,False,False
0.2380638420581817,0.125,-0.1044871033228602,0.0002112374271198,5.907546491279447e-05,-0.0505413772511504,0.0,0.0,5.907546491279447e-05,0.0002112374271198,False,False
0.241834282875061,0.125,-0.1058394990320232,0.0002141107870317,0.0004862327516859,-0.0448354640360847,0.0,0.0,0.0004862327516859,0.0002141107870317,False,False
0.2505882084369659,0.125,-0.1085850272924506,0.0002035146784986,0.0014482521369592,-0.0392042438705344,0.0,0.0,0.0014482521369592,0.0002035146784986,False,False
0.2544271051883697,0.125,-0.1103877557819892,0.0001987964281462,0.0012387247400846,-0.0586994326195191,0.0,0.0,0.0012387247400846,0.0001987964281462,False,False
0.2631071507930755,0.125,-0.114226265869215,0.0001866682619091,0.0001901591037416,-0.0552777926239348,0.0,0.0,0.0001901591037416,0.0001866682619091,False,False
0.2669591605663299,0.125,-0.1158417055575382,0.0001897256974844,0.0017650094713879,-0.0524219752614494,0.0,0.0,0.0017650094713879,0.0001897256974844,False,False
0.2705568969249725,0.125,-0.1172102471829568,0.0001992591272788,0.002904862923291,-0.047548704553177,0.0,0.0,0.002904862923291,0.0001992591272788,False,False
0.2755789458751678,0.125,-0.1189392757045322,0.000230232388096,0.004932445044731,-0.0430359336080388,0.0,0.0,0.004932445044731,0.000230232388096,False,False
0.2793640196323395,0.125,-0.1201943289876696,0.0002608021726786,0.0058249533139695,-0.0414474513462088,0.0,0.0,0.0058249533139695,0.0002608021726786,False,False
0.2880705893039703,0.125,-0.1220712394303324,0.0001413977399658,0.0033034518044381,-0.0269467556318198,0.0,0.0,0.0033034518044381,0.0001413977399658,False,False
0.2955780029296875,0.125,-0.125643503907546,0.0001956021057404,0.0037693741666409,-0.0594789473330827,0.0,0.0,0.0037693741666409,0.0001956021057404,False,False
0.3006076216697693,0.125,-0.127742165580786,0.0002338586394149,0.0041855968541018,-0.0521575735083894,0.0,0.0,0.0041855968541018,0.0002338586394149,False,False
0.3080604970455169,0.125,-0.1302915412467626,0.0003125813155751,0.0059598386580432,-0.0427582566701802,0.0,0.0,0.0059598386580432,0.0003125813155751,False,False
0.3131754994392395,0.125,-0.1319664189012357,0.000379105959507,0.0065021932571376,-0.0409305198109137,0.0,0.0,0.0065021932571376,0.000379105959507,False,False
0.3172762095928192,0.125,-0.1340965900911461,0.0004371781242263,0.006715001121166,-0.0649329966679949,0.0,0.0,0.006715001121166,0.0004371781242263,False,False
0.3206118941307068,0.125,-0.135707430065163,0.0004877007917341,0.0068412864652183,-0.0603639206480917,0.0,0.0,0.0068412864652183,0.0004877007917341,False,False
0.3280717432498932,0.125,-0.1390335450995898,0.0005998736284893,0.0064755528223656,-0.0557336177529414,0.0,0.0,0.0064755528223656,0.0005998736284893,False,False
0.3381905257701874,0.125,-0.1426655338446893,0.0007715415573208,0.0074386087917659,-0.044866918745106,0.0,0.0,0.0074386087917659,0.0007715415573208,False,False
0.3407031297683716,0.125,-0.1436268939709331,0.0008101774369694,0.0072467732005314,-0.0478268823369328,0.0,0.0,0.0072467732005314,0.0008101774369694,False,False
0.3456018567085266,0.125,-0.145819774000933,0.0008623630107646,0.0046361170063224,-0.0559553547480071,0.0,0.0,0.0046361170063224,0.0008623630107646,False,False
0.3536710739135742,0.125,-0.1606523303500306,0.0026190201200462,0.0067957080337563,-0.2297706823999498,0.0,0.0,0.0067957080337563,0.0026190201200462,True,True
0.3631520569324493,0.125,-0.1655018789454292,0.0027379006659877,8.730787575572663e-06,-0.0639378399073159,0.0,0.0,8.730787575572663e-06,0.0027379006659877,False,False
0.365557312965393,0.125,-0.1666990170539959,0.0027390915630934,0.0018532713215471,-0.062214692124769,0.0,0.0,0.0018532713215471,0.0027390915630934,False,False
0.370634377002716,0.125,-0.1691936056851197,0.0027135199544661,0.0061201851104533,-0.0614180905732471,0.0,0.0,0.0061201851104533,0.0027135199544661,False,False
0.3780782520771026,0.125,-0.1731729782121851,0.0025807211545628,0.0110385294970525,-0.0668229330708053,0.0,0.0,0.0110385294970525,0.0025807211545628,False,False
0.3859255909919739,0.125,-0.1781267774497452,0.0023417832949663,0.0140890118032546,-0.0789089029303352,0.0,0.0,0.0140890118032546,0.0023417832949663,False,False
0.3919688463211059,0.125,-0.1814629654098087,0.0021169652992611,0.0155584133819139,-0.0690064331714794,0.0,0.0,0.0155584133819139,0.0021169652992611,False,False
0.400565356016159,0.125,-0.1853529456894795,0.0017465313763051,0.0156889431413995,-0.0565633672510906,0.0,0.0,0.0156889431413995,0.0017465313763051,False,False
0.4030662477016449,0.125,-0.18626848760253,0.0016325168157013,0.0156711689774002,-0.0457607739653353,0.0,0.0,0.0156711689774002,0.0016325168157013,False,False
0.4121713936328888,0.125,-0.1908107340721301,0.0012597481056321,0.0110385306367355,-0.0623582326947335,0.0,0.0,0.0110385306367355,0.0012597481056321,False,False
0.4172114729881286,0.125,-0.1974119649930106,0.0102183245357372,0.0141619546955897,-0.1637184272212299,0.0,0.0,0.0141619546955897,0.0102183245357372,False,False
0.4205840528011322,0.125,-0.1987080470868667,0.0100687502622945,0.012944221286709,-0.0480374878327142,0.0,0.0,0.012944221286709,0.0100687502622945,False,False
0.4256108105182647,0.125,-0.2005077216628006,0.0098634163500139,0.0116837428618943,-0.044752370146071,0.0,0.0,0.0116837428618943,0.0098634163500139,False,False
0.4295743107795715,0.125,-0.2014692327181491,0.0097100135348708,0.0112305219968531,-0.0303239243079885,0.0,0.0,0.0112305219968531,0.0097100135348708,False,False
0.4367891848087311,0.125,-0.2028994491669236,0.0094176267265817,0.0133545114671704,-0.0247789573836313,0.0,0.0,0.0133545114671704,0.0094176267265817,False,False
0.4421910047531128,0.125,-0.2048733965759162,0.0091829391307597,0.0151533710461642,-0.0456778324091874,0.0,0.0,0.0151533710461642,0.0091829391307597,False,False
0.4455944299697876,0.125,-0.206065642916351,0.0090154703882804,0.0151747833340429,-0.0437884728079775,0.0,0.0,0.0151747833340429,0.0090154703882804,False,False
0.4493052363395691,0.125,-0.2072282806712246,0.0088288850289818,0.0143975864294674,-0.0391639188028472,0.0,0.0,0.0143975864294674,0.0088288850289818,False,False
0.4545885026454925,0.125,-0.2086544642643204,0.0085641871867723,0.0131404217761499,-0.0337429421146338,0.0,0.0,0.0131404217761499,0.0085641871867723,False,False
0.4580965340137481,0.125,-0.2094623493741956,0.0084090294826748,0.0116094348744049,-0.0287869828212545,0.0,0.0,0.0116094348744049,0.0084090294826748,False,False
0.4630677998065948,0.125,-0.2105009752405289,0.0082166820486113,0.0080997689596662,-0.0261157296152775,0.0,0.0,0.0080997689596662,0.0082166820486113,False,False
0.4655990898609161,0.125,-0.2109544860672949,0.0081405752012739,0.0062730729078506,-0.0223952420027795,0.0,0.0,0.0062730729078506,0.0081405752012739,False,False
0.4705574512481689,0.125,-0.2119108731366763,0.0080296479568762,0.0023574795888512,-0.0241104619723795,0.0,0.0,0.0023574795888512,0.0080296479568762,False,False
0.4755504429340362,0.125,-0.2131746447308131,0.0080078191770866,0.0034743509417118,-0.0316386365541608,0.0,0.0,0.0034743509417118,0.0080078191770866,False,False
0.4795618057250976,0.125,-0.2190010304635752,0.0100767501927191,0.0030889860806251,-0.1815588004700395,0.0,0.0,0.0030889860806251,0.0100767501927191,False,False
0.4830547869205475,0.125,-0.2201046006779172,0.010116877568517,0.0027924572768398,-0.0394924189607583,0.0,0.0,0.0027924572768398,0.010116877568517,False,False
0.488054096698761,0.125,-0.2214967954082123,0.0101727738643631,0.0022573825620693,-0.0348096735363876,0.0,0.0,0.0022573825620693,0.0101727738643631,False,False
0.4955821931362152,0.125,-0.2234590643333787,0.0102019754444687,0.0008506900919016,-0.0325824220881985,0.0,0.0,0.0008506900919016,0.0102019754444687,False,False
0.5,0.0,-0.2247911588588538,0.0101738220283687,0.004607360867153,-0.0331764299804545,0.0,0.0,0.004607360867153,0.0101738220283687,False,False
0.5,0.0,-0.2256717433884869,0.010137341109816,0.0054299543158045,-0.0292760660355453,0.0,0.0,0.0054299543158045,0.010137341109816,False,False
0.5,0.0,-0.2272370241680654,0.0100065245190182,0.0017843046257439,-0.022505127929266,0.0,0.0,0.0017843046257439,0.0100065245190182,False,True
0.5,0.0,-0.2278282084322915,0.0099719493046774,0.0015042789598478,-0.018712881668885,0.0,0.0,0.0015042789598478,0.0099719493046774,False,False
0.5,0.0,-0.2283761308315162,0.0099841746140171,0.0038245872751163,-0.0185587866588937,0.0,0.0,0.0038245872751163,0.0099841746140171,False,False
0.5,0.0,-0.2289455794181281,0.0100962765778535,0.0108578778085153,-0.0201447360465287,0.0,0.0,0.0108578778085153,0.0100962765778535,False,False
0.5,0.0,-0.2300998973674159,0.0105588794077338,0.0242025250682882,-0.0162841693948545,0.0,0.0,0.0242025250682882,0.0105588794077338,False,False
0.5,0.0,-0.2303844583581416,0.0109982941047769,0.0258862044237968,-0.0071541149278576,0.0,0.0,0.0258862044237968,0.0109982941047769,False,False
0.5,0.0,-0.2305844752327068,0.0114093042249355,0.0251221278657425,-0.0061457487367342,0.0,0.0,0.0251221278657425,0.0114093042249355,False,False
0.5,0.0,-0.2345167362722549,0.0142204361019699,0.0057963907174887,-0.1418870984181178,0.0,0.0,0.0057963907174887,0.0142204361019699,False,False
0.5,0.0,-0.2346989242973709,0.014333548418957,0.0009216049444766,-0.0045663541118674,0.0,0.0,0.0009216049444766,0.014333548418957,False,False
0.5,0.0,-0.2348221227083655,0.0143425679046414,0.0024904373083272,-0.0061815913966452,0.0,0.0,0.0024904373083272,0.0143425679046414,False,False
0.5,0.0,-0.2348500678491696,0.0143008535722963,0.0085441303188531,-0.0006835343273736,0.0,0.0,0.0085441303188531,0.0143008535722963,False,False
0.5,0.0,-0.2347183270462274,0.0141191040474586,0.0148560081085484,0.0033397661922628,0.0,0.0,0.0148560081085484,0.0141191040474586,False,False
0.5,0.0,-0.2344716460966722,0.0136193176948453,0.0238427078540013,0.0041257636941011,0.0,0.0,0.0238427078540013,0.0136193176948453,False,False
0.5,0.0,-0.2342859870221474,0.0131571721507612,0.0281612498235874,0.0046422283759028,0.0,0.0,0.0281612498235874,0.0131571721507612,False,False
0.5,0.0,-0.2341075616710064,0.0127847853887633,0.0268514073064594,0.0059285297229866,0.0,0.0,0.0268514073064594,0.0127847853887633,False,False
0.5,0.0,-0.2338713794616911,0.0123784546365784,0.0255028691468215,0.007959919850062,0.0,0.0,0.0255028691468215,0.0123784546365784,False,False
0.5,0.0,-0.2334811577200994,0.0118187888865828,0.026635198358079,0.0097539831086288,0.0,0.0,0.026635198358079,0.0118187888865828,False,False
0.5,0.0,-0.2331044492294527,0.0114008156140494,0.0281550344513981,0.0120850983551851,0.0,0.0,0.0281550344513981,0.0114008156140494,False,False
0.5,0.0,-0.232580941410557,0.0103625843948355,0.0329972379697061,0.007587646003854,0.0,0.0,0.0329972379697061,0.0103625843948355,False,False
0.5,0.0,-0.2323525833410187,0.0098213929194853,0.0347039771554884,0.006766870594074,0.0,0.0,0.0347039771554884,0.0098213929194853,False,False
0.5,0.0,-0.2265184460543814,0.0137204269286998,0.0337893953687213,0.223780239031833,0.0,0.0,0.0337893953687213,0.0137204269286998,False,False
0.5,0.0,-0.2260751211616654,0.0124946550089056,0.0298294659241609,0.0060529216457792,0.0,0.0,0.0298294659241609,0.0124946550089056,False,False
0.5,0.0,-0.2255204754351503,0.011542952163129,0.0216665055711953,0.0081744010306235,0.0,0.0,0.0216665055711953,0.011542952163129,False,False
0.5,0.0,-0.2256247894358907,0.0111940163002385,0.0153527468482135,-0.0033427405916621,0.0,0.0,0.0153527468482135,0.0111940163002385,False,False
0.5,0.0,-0.2255420465069839,0.0109655050461484,0.0111337171392218,0.0029694031887513,0.0,0.0,0.0111337171392218,0.0109655050461484,False,False
0.5,0.0,-0.2251962261833817,0.0107111594181436,0.0078666630595449,0.0086722922415367,0.0,0.0,0.0078666630595449,0.0107111594181436,False,False
0.5,0.0,-0.2250500328941989,0.0105924762243919,0.0064323069531209,0.004828904305312,0.0,0.0,0.0064323069531209,0.0105924762243919,False,False
0.5,0.0,-0.2250466704635734,0.0104813049334543,0.0058654336984318,0.0001088828891889,0.0,0.0,0.0058654336984318,0.0104813049334543,False,False
0.5,0.0,-0.2250340810652584,0.0103473763821471,0.007061391776391,0.0003242996346359,0.0,0.0,0.007061391776391,0.0103473763821471,False,False
0.5,0.0,-0.2248287630995076,0.0101627002426396,0.0060272345379335,0.003367007205886,0.0,0.0,0.0060272345379335,0.0101627002426396,False,False
0.5,0.0,-0.2247661921695147,0.0100449575840295,0.0049269097051887,0.0015943326425208,0.0,0.0,0.0049269097051887,0.0100449575840295,True,True
0.5,0.0,-0.2247565131262341,0.0099674680385552,0.0037736868322486,0.0002970798295549,0.0,0.0,0.0037736868322486,0.0099674680385552,False,False
0.5,0.0,-0.22466143841973,0.0099197431327583,0.0024729617851484,0.0034826355797556,0.0,0.0,0.0024729617851484,0.0099197431327583,False,False
0.5,0.0,-0.2171525669327234,0.0159675193303855,0.0129013284146743,0.1024607562387976,0.0,0.0,0.0129013284146743,0.0159675193303855,False,False
0.5,0.0,-0.2170450808674928,0.0157898344107627,0.0106409405305685,0.0040413904900891,0.0,0.0,0.0106409405305685,0.0157898344107627,False,False
0.5,0.0,-0.2168171084765138,0.0155229510677807,0.0120186682088814,0.0056375538669476,0.0,0.0,0.0120186682088814,0.0155229510677807,False,False
0.5,0.0,-0.216744426981446,0.0151517202630408,0.0155295530026133,0.0012198176384933,0.0,0.0,0.0155295530026133,0.0151517202630408,False,False
0.5,0.0,-0.2165796714140189,0.0148041921080543,0.0194340691661274,0.0040408091470981,0.0,0.0,0.0194340691661274,0.0148041921080543,False,False
0.5,0.0,-0.2164400941857369,0.0145273905481854,0.021516757260775,0.0045492145879328,0.0,0.0,0.021516757260775,0.0145273905481854,False,False
0.5,0.0,-0.2162875713054646,0.0137962269890098,0.022016157547938,0.002225711406824,0.0,0.0,0.022016157547938,0.0137962269890098,False,False
0.5,0.0,-0.2161166572604713,0.0134509014696065,0.0191558794090571,0.0052540326043592,0.0,0.0,0.0191558794090571,0.0134509014696065,False,False
0.5,0.0,-0.2159615946889808,0.0131807104801279,0.0166854393688353,0.0056252935455265,0.0,0.0,0.0166854393688353,0.0131807104801279,False,False
0.5,0.0,-0.2158601985561734,0.0129187912475628,0.0132776059456212,0.0031670181956302,0.0,0.0,0.0132776059456212,0.0129187912475628,False,False
0.5,0.0,-0.2157496139417318,0.0126660935336922,0.0078634377106912,0.0027819792514066,0.0,0.0,0.0078634377106912,0.0126660935336922,False,False
0.5,0.0,-0.2156830240678875,0.012546951323696,0.0040009842532384,0.0023411414436277,0.0,0.0,0.0040009842532384,0.012546951323696,False,False
0.5,0.0,-0.2155581136747191,0.0124362716395249,0.0009647170120317,0.0017875165448331,0.0,0.0,0.0009647170120317,0.0124362716395249,False,False
0.5,0.0,-0.2277027651857182,0.0221522392648544,0.0055146611528877,-0.3987971534579934,0.0,0.0,0.0055146611528877,0.0221522392648544,False,False
0.5,0.0,-0.2274501718310446,0.0220397763096994,0.0055264512211525,0.006381249430093,0.0,0.0,0.0055264512211525,0.0220397763096994,False,False
0.5,0.0,-0.2275098640918322,0.0218689018476573,0.0063709740461481,-0.0009928323116507,0.0,0.0,0.0063709740461481,0.0218689018476573,False,False
0.5,0.0,-0.2274975052768795,0.0217440751506851,0.006025228083911,0.0003114508098706,0.0,0.0,0.006025228083911,0.0217440751506851,False,False
0.5,0.0,-0.2275704493327488,0.0216605322046513,0.0046001499914671,-0.0022666958963737,0.0,0.0,0.0046001499914671,0.0216605322046513,False,False
0.5,0.0,-0.2276913434195222,0.0215907149302381,0.0035632367003506,-0.0042374901951332,0.0,0.0,0.0035632367003506,0.0215907149302381,False,False
0.5,0.0,-0.2278048070217195,0.0215068172185252,0.0032223294871656,-0.0028453439072479,0.0,0.0,0.0032223294871656,0.0215068172185252,False,False
0.5,0.0,-0.2279934946303576,0.0214701536667328,0.0031288710343346,-0.008778361617894,0.0,0.0,0.0031288710343346,0.0214701536667328,False,False
0.5,0.0,-0.2290009695087,0.0214436356589846,0.0010496880902177,-0.026179316978484,0.0,0.0,0.0010496880902177,0.0214436356589846,False,False
0.5,0.0,-0.2288359895155558,0.021396186960492,0.0004101359889343,0.0041591109605043,0.0,0.0,0.0004101359889343,0.021396186960492,False,False
0.5,0.0,-0.2272879165503507,0.0213197358988965,0.0045805076419709,0.0254223172646679,0.0,0.0,0.0045805076419709,0.0213197358988965,False,False
0.5,0.0,-0.2272092316463716,0.0212137725000307,0.008224978471782,0.0020250495940996,0.0,0.0,0.008224978471782,0.0212137725000307,False,False
0.5,0.0,-0.2182012913511286,0.029194703274186,0.0050400473287925,0.2796598076395177,0.0,0.0,0.0050400473287925,0.029194703274186,False,False
0.5,0.0,-0.2181673326890028,0.0291228902383063,0.0075999435576088,0.0012216252467053,0.0,0.0,0.0075999435576088,0.0291228902383063,False,False
0.5,0.0,-0.2182192937706499,0.0289755681958507,0.0101839949645281,-0.0012860127019359,0.0,0.0,0.0101839949645281,0.0289755681958507,False,True
0.5,0.0,-0.2182275220117731,0.0288222594314201,0.0098563898569086,-0.0002445352199052,0.0,0.0,0.0098563898569086,0.0288222594314201,False,False
0.5,0.0,-0.2182024408831679,0.0286970459312449,0.0087878738666775,0.0009444782642879,0.0,0.0,0.0087878738666775,0.0286970459312449,False,False
0.5,0.0,-0.2180970904941723,0.0285746886657982,0.0070240713256461,0.003605466545627,0.0,0.0,0.0070240713256461,0.0285746886657982,False,False
0.5,0.0,-0.2179662145752683,0.0283986158225907,0.000292931022388,0.0018592407353965,0.0,0.0,0.000292931022388,0.0283986158225907,False,False
0.5,0.0,-0.2179012665754971,0.0283755646000244,0.0025970859024937,0.0016240016169708,0.0,0.0,0.0025970859024937,0.0283755646000244,False,False
0.5,0.0,-0.2178447406430201,0.0283921709640626,0.0014250046713275,0.0018252761522494,0.0,0.0,0.0014250046713275,0.0283921709640626,False,False
0.5,0.0,-0.2177566847252894,0.0283963353798406,0.0031334280161203,0.0012656505637575,0.0,0.0,0.0031334280161203,0.0283963353798406,False,False
0.5,0.0,-0.2178525651164484,0.028349146761803,0.0057865929337719,-0.0030408891488713,0.0,0.0,0.0057865929337719,0.028349146761803,False,False
0.5,0.0,-0.2181224322513291,0.0281056427933711,0.0115216486814944,-0.0039548052244799,0.0,0.0,0.0115216486814944,0.0281056427933711,False,False
0.5,0.0,-0.2182448991186802,0.027946647927244,0.0131507987796126,-0.0039840786137992,0.0,0.0,0.0131507987796126,0.027946647927244,False,False
0.5,0.0,-0.2208047726055326,0.0288430796329292,0.0203272171475017,-0.0889536843250227,0.0,0.0,0.0203272171475017,0.0288430796329292,False,False
0.5,0.0,-0.2208375088523091,0.028436672778528,0.0209433664008233,-0.0008173984295627,0.0,0.0,0.0209433664008233,0.028436672778528,False,False
0.5,0.0,-0.2208581397225248,0.0281004160508721,0.0194845025116077,-0.0006203821386947,0.0,0.0,0.0194845025116077,0.0281004160508721,False,False
0.5,0.0,-0.2209986262470131,0.027832761047595,0.0168641708822629,-0.0049192966523125,0.0,0.0,0.0168641708822629,0.027832761047595,False,False
0.5,0.0,-0.2228011349827667,0.0274885552080165,0.0149868070166627,-0.046996143472408,0.0,0.0,0.0149868070166627,0.0274885552080165,False,False
0.5,0.0,-0.2303371433302405,0.027347268432886,0.0165670342061838,-0.2226360642928077,0.0,0.0,0.0165670342061838,0.027347268432886,False,False
0.5,0.0,-0.2298523791926481,0.0271514048062599,0.0178232130112574,0.0185474728285833,0.0,0.0,0.0178232130112574,0.0271514048062599,False,False
0.5,0.0,-0.22568327634389,0.0266938292169672,0.0204651459470586,0.1036469531210421,0.0,0.0,0.0204651459470586,0.0266938292169672,False,False
0.5,0.0,-0.2255848227286936,0.0263446201170831,0.0236027657397013,0.0029827324355008,0.0,0.0,0.0236027657397013,0.0263446201170831,False,False
0.5,0.0,-0.2256225625885015,0.0260370257991274,0.0258939836566458,-0.0014227894921741,0.0,0.0,0.0258939836566458,0.0260370257991274,False,False
0.5,0.0,-0.2255038981220885,0.0251237097475137,0.0267201370642569,0.0016614364174336,0.0,0.0,0.0267201370642569,0.0251237097475137,False,False
0.5,0.0,-0.2246735507729944,0.0242194903915342,0.0225074508100542,0.0120803099837478,0.0,0.0,0.0225074508100542,0.0242194903915342,False,False
0.5,0.0,-0.224306129505484,0.0238781981945384,0.0189954605627056,0.0114380032509043,0.0,0.0,0.0189954605627056,0.0238781981945384,False,False
0.5,0.0,-0.2131656500477028,0.021031577133406,0.021489237615782,0.39042259948605,0.0,0.0,0.021489237615782,0.021031577133406,False,False
0.5,0.0,-0.2128073773451628,0.0205996624497349,0.0182104933883504,0.009088462879088,0.0,0.0,0.0182104933883504,0.0205996624497349,False,False
0.5,0.0,-0.2125561939701103,0.0203053547962765,0.0202437792677674,0.0083859162849919,0.0,0.0,0.0202437792677674,0.0203053547962765,False,False
0.5,0.0,-0.2122525802471031,0.0199983686600439,0.0223943322160948,0.0100999988330333,0.0,0.0,0.0223943322160948,0.0199983686600439,False,False
