ranges,angles,errors
0.6060000061988831,0.0,0.01742104080552677
0.6079999804496765,0.0,0.017421040805526773
0.6060000061988831,0.0,0.01742104080552677
0.6079999804496765,0.0,0.017421040805526773
0.6060000061988831,0.0,0.01742104080552677
0.6019999980926514,0.0,0.01742104080552677
0.6019999980926514,0.0,0.01742104080552677
0.6060000061988831,0.0,0.023228020994462757
0.6060000061988831,0.0,0.029035001183398763
0.6039999723434448,0.0,0.02322802099446276
0.6039999723434448,0.0,0.02903500118339876
0.6039999723434448,0.0,0.01161406061659077
0.6039999723434448,0.0,0.017421040805526773
0.6079999804496765,0.0,0.017421040805526773
0.6060000061988831,0.0,0.023228020994462757
0.6079999804496765,0.0,0.02903500118339876
0.6019999980926514,0.0,0.01742104080552677
0.6060000061988831,0.0,0.023228020994462757
0.6039999723434448,0.0,0.02903500118339876
0.6079999804496765,0.0,0.017421040805526773
0.6019999980926514,0.0,0.02322802099446276
0.6060000061988831,0.0,0.01742104080552677
0.6079999804496765,0.0,0.02322802099446276
0.6039999723434448,0.0,0.02903500118339876
0.6060000061988831,0.0,0.029035001183398763
0.6019999980926514,0.0,0.011614060616590772
0.6079999804496765,0.0,0.017421040805526773
0.6060000061988831,0.0,0.023228020994462757
0.6060000061988831,0.0,0.029035001183398763
0.6039999723434448,0.0,0.017421040805526773
0.6039999723434448,0.0,0.02322802099446276
0.6079999804496765,0.0,0.02322802099446276
0.6039999723434448,0.0,0.02903500118339876
0.5979999899864197,0.0,0.034841981372334754
0.856000006198883,0.7853981633974483,0.015965202914437926
0.8600000143051147,0.7853981633974483,0.015965202914437815
0.8600000143051149,0.7853981633974483,0.02177218310337381
0.8600000143051147,0.7853981633974483,0.015965202914437815
0.8600000143051147,0.7853981633974483,0.015965202914437815
0.8539999723434448,0.7853981633974483,0.015965202914437815
0.856000006198883,0.7853981633974483,0.015965202914437926
0.856000006198883,0.7853981633974483,0.015965202914437926
0.8600000143051147,0.7853981633974483,0.015965202914437815
0.8600000143051147,0.7853981633974483,0.01015822272550182
0.8560000061988831,0.7853981633974483,0.004351242536565714
0.8560000061988831,0.7853981633974483,0.02177218310337381
0.8600000143051149,0.7853981633974483,0.02177218310337381
0.8560000061988831,0.7853981633974483,0.004351242536565714
0.8579999804496765,0.7853981633974483,0.004351242536565825
0.8600000143051147,0.7853981633974483,0.01015822272550182
0.8560000061988831,0.7853981633974483,0.004351242536565714
0.8600000143051149,0.7853981633974483,0.02177218310337381
0.856000006198883,0.7853981633974483,0.015965202914437926
0.8560000061988831,0.7853981633974483,0.004351242536565714
0.8600000143051147,0.7853981633974483,0.01015822272550182
0.8619999885559082,0.7853981633974483,0.015965202914437815
0.8539999723434448,0.7853981633974483,0.004351242536565825
0.8539999723434448,0.7853981633974483,0.01015822272550182
0.8539999723434448,0.7853981633974483,0.015965202914437815
0.8539999723434448,0.7853981633974483,0.004351242536565825
0.8539999723434448,0.7853981633974483,0.01015822272550182
0.8539999723434448,0.7853981633974483,0.02177218310337381
0.8600000143051149,0.7853981633974483,0.02177218310337381
0.8600000143051147,0.7853981633974483,0.01015822272550182
0.8560000061988831,0.7853981633974483,0.02177218310337381
0.8600000143051147,0.7853981633974483,0.01015822272550182
0.856000006198883,0.7853981633974483,0.015965202914437926
0.8560000061988831,0.7853981633974483,0.01015822272550193
0.8560000061988831,0.7853981633974483,0.01015822272550193
0.8560000061988831,0.7853981633974483,0.01015822272550193
0.8560000061988831,0.7853981633974483,0.004351242536565714
0.8560000061988831,0.7853981633974483,0.004351242536565714
0.8560000061988831,0.7853981633974483,0.01015822272550193
0.8600000143051147,0.7853981633974483,0.01015822272550182
0.856000006198883,0.7853981633974483,0.015965202914437926
0.8600000143051147,0.7853981633974483,0.015965202914437815
0.8560000061988831,0.7853981633974483,0.01015822272550193
0.8560000061988831,0.7853981633974483,0.02177218310337381
0.8600000143051147,0.7853981633974483,0.01015822272550182
0.856000006198883,0.7853981633974483,0.015965202914437926
0.8519999980926515,0.7853981633974483,0.004351242536565714
0.8600000143051147,0.7853981633974483,0.01015822272550182
0.8600000143051147,0.7853981633974483,0.01015822272550182
0.8560000061988831,0.7853981633974483,0.004351242536565714
0.8539999723434448,0.7853981633974483,0.004351242536565825
0.8600000143051147,0.7853981633974483,0.01015822272550182
0.856000006198883,0.7853981633974483,0.015965202914437926
0.8600000143051147,0.7853981633974483,0.01015822272550182
0.856000006198883,0.7853981633974483,0.015965202914437926
0.8560000061988831,0.7853981633974483,0.02177218310337381
0.8600000143051147,0.7853981633974483,0.01015822272550182
0.8539999723434448,0.7853981633974483,0.015965202914437815
0.8560000061988831,0.7853981633974483,0.004351242536565714
0.8619999885559082,0.7853981633974483,0.015965202914437815
0.8519999980926515,0.7853981633974483,0.004351242536565714
0.8560000061988831,0.7853981633974483,0.01015822272550193
0.8619999885559082,0.7853981633974483,0.015965202914437815
0.8619999885559082,0.7853981633974483,0.015965202914437815
0.8600000143051147,0.7853981633974483,0.01015822272550182
0.856000006198883,0.7853981633974483,0.015965202914437926
0.8579999804496764,0.7853981633974483,0.01015822272550182
0.8600000143051149,0.7853981633974483,0.02177218310337381
0.8579999804496764,0.7853981633974483,0.015965202914437815
0.8579999804496765,0.7853981633974483,0.004351242536565825
0.8619999885559082,0.7853981633974483,0.02177218310337392
0.8619999885559082,0.7853981633974483,0.015965202914437815
0.8560000061988831,0.7853981633974483,0.004351242536565714
0.8600000143051147,0.7853981633974483,0.015965202914437815
0.8600000143051147,0.7853981633974483,0.015965202914437815
0.8579999804496764,0.7853981633974483,0.01015822272550182
0.8579999804496764,0.7853981633974483,0.015965202914437815
0.8600000143051149,0.7853981633974483,0.02177218310337381
0.8600000143051147,0.7853981633974483,0.015965202914437815
0.8560000061988831,0.7853981633974483,0.004351242536565714
0.856000006198883,0.7853981633974483,0.015965202914437926
0.8560000061988831,0.7853981633974483,0.01015822272550193
0.8600000143051149,0.7853981633974483,0.02177218310337381
0.856000006198883,0.7853981633974483,0.015965202914437926
0.856000006198883,0.7853981633974483,0.015965202914437926
0.8560000061988831,0.7853981633974483,0.004351242536565714
0.8579999804496764,0.7853981633974483,0.015965202914437815
0.8560000061988831,0.7853981633974483,0.01015822272550193
0.856000006198883,0.7853981633974483,0.015965202914437926
0.8560000061988831,0.7853981633974483,0.01015822272550193
0.8539999723434448,0.7853981633974483,0.01015822272550182
0.8600000143051147,0.7853981633974483,0.015965202914437815
0.8560000061988831,0.7853981633974483,0.004351242536565714
0.856000006198883,0.7853981633974483,0.015965202914437926
1.3459999561309814,1.1071487177940904,0.0077915787203395315
1.3480000495910645,1.1071487177940904,0.013598558909275527
1.3480000495910645,1.1071487177940904,0.01940553909821152
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.3619999885559082,1.1071487177940904,0.0077915787203395315
1.3459999561309814,1.1071487177940904,0.013598558909275527
1.3580000400543213,1.1071487177940904,0.013598558909275527
1.3559999465942383,1.1071487177940904,0.013598558909275527
1.3420000076293945,1.1071487177940904,0.01940553909821152
1.3480000495910645,1.1071487177940904,0.01940553909821152
1.3420000076293945,1.1071487177940904,0.0019845985314035364
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.3420000076293948,1.1071487177940904,0.013598558909275527
1.3580000400543213,1.1071487177940904,0.013598558909275527
1.3580000400543213,1.1071487177940904,0.013598558909275527
1.3420000076293945,1.1071487177940904,0.0019845985314035364
1.3580000400543213,1.1071487177940904,0.0077915787203395315
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.3420000076293945,1.1071487177940904,0.0077915787203395315
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.3559999465942385,1.1071487177940904,0.0077915787203395315
1.343999981880188,1.1071487177940904,0.013598558909275527
1.343999981880188,1.1071487177940904,0.013598558909275527
1.350000023841858,1.1071487177940904,0.013598558909275527
1.3519999980926514,1.1071487177940904,0.0077915787203395315
1.343999981880188,1.1071487177940904,0.0019845985314035364
1.3559999465942383,1.1071487177940904,0.01940553909821152
1.3380000591278078,1.1071487177940904,0.0019845985314035364
1.340000033378601,1.1071487177940904,0.0019845985314035364
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.3480000495910645,1.1071487177940904,0.013598558909275527
1.3480000495910645,1.1071487177940904,0.01940553909821152
1.340000033378601,1.1071487177940904,0.0019845985314035364
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.340000033378601,1.1071487177940904,0.0077915787203395315
1.3480000495910645,1.1071487177940904,0.013598558909275527
1.3480000495910645,1.1071487177940904,0.01940553909821152
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.3480000495910645,1.1071487177940904,0.013598558909275527
1.3480000495910645,1.1071487177940904,0.01940553909821152
1.340000033378601,1.1071487177940904,0.0019845985314035364
1.340000033378601,1.1071487177940904,0.0077915787203395315
1.3519999980926514,1.1071487177940904,0.01940553909821152
1.3519999980926514,1.1071487177940904,0.013598558909275527
1.3459999561309814,1.1071487177940904,0.0077915787203395315
1.3480000495910645,1.1071487177940904,0.013598558909275527
1.3459999561309814,1.1071487177940904,0.01940553909821152
1.340000033378601,1.1071487177940904,0.0019845985314035364
1.340000033378601,1.1071487177940904,0.0077915787203395315
1.350000023841858,1.1071487177940904,0.013598558909275527
1.3480000495910645,1.1071487177940904,0.01940553909821152
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.340000033378601,1.1071487177940904,0.013598558909275527
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.340000033378601,1.1071487177940904,0.013598558909275527
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.3480000495910645,1.1071487177940904,0.013598558909275527
1.3480000495910645,1.1071487177940904,0.01940553909821152
1.3559999465942383,1.1071487177940904,0.01940553909821152
1.340000033378601,1.1071487177940904,0.0077915787203395315
1.3420000076293945,1.1071487177940904,0.01940553909821152
1.3580000400543213,1.1071487177940904,0.0077915787203395315
1.3480000495910645,1.1071487177940904,0.01940553909821152
1.3559999465942383,1.1071487177940904,0.013598558909275527
1.340000033378601,1.1071487177940904,0.0077915787203395315
1.3580000400543213,1.1071487177940904,0.013598558909275527
1.340000033378601,1.1071487177940904,0.0077915787203395315
1.3559999465942383,1.1071487177940904,0.01940553909821152
1.3480000495910645,1.1071487177940904,0.013598558909275527
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.3420000076293945,1.1071487177940904,0.01940553909821152
1.3480000495910645,1.1071487177940904,0.013598558909275527
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.3480000495910645,1.1071487177940904,0.01940553909821152
1.3420000076293948,1.1071487177940904,0.013598558909275527
1.3480000495910645,1.1071487177940904,0.013598558909275527
1.3559999465942385,1.1071487177940904,0.0077915787203395315
1.3420000076293945,1.1071487177940904,0.0077915787203395315
1.3519999980926514,1.1071487177940904,0.01940553909821152
1.3420000076293948,1.1071487177940904,0.013598558909275527
1.350000023841858,1.1071487177940904,0.013598558909275527
1.3480000495910645,1.1071487177940904,0.013598558909275527
1.3480000495910645,1.1071487177940904,0.0077915787203395315
1.3420000076293945,1.1071487177940904,0.01940553909821152
1.3420000076293945,1.1071487177940904,0.0077915787203395315
1.3519999980926514,1.1071487177940904,0.0077915787203395315
1.3420000076293945,1.1071487177940904,0.0019845985314035364
1.3480000495910645,1.1071487177940904,0.01940553909821152
1.353999972343445,1.1071487177940904,0.013598558909275527
1.3519999980926514,1.1071487177940904,0.013598558909275527
1.3480000495910645,1.1071487177940904,0.013598558909275527
1.8880000114440916,1.2490457723982544,0.01106902883957539
1.8880000114440916,1.2490457723982544,0.01106902883957539
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.8880000114440918,1.2490457723982544,0.005262048650639395
1.8860000371932986,1.2490457723982544,0.005262048650639395
1.9019999504089358,1.2490457723982544,0.005262048650639395
1.8860000371932983,1.2490457723982544,0.01106902883957539
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.8919999599456787,1.2490457723982544,0.01106902883957539
1.8839999437332156,1.2490457723982544,0.005262048650639395
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.8760000467300415,1.2490457723982544,0.005262048650639173
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.8839999437332153,1.2490457723982544,0.01106902883957539
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.8860000371932983,1.2490457723982544,0.01106902883957539
1.9019999504089358,1.2490457723982544,0.005262048650639395
1.8799999952316282,1.2490457723982544,0.01106902883957539
1.8899999856948855,1.2490457723982544,0.005262048650639395
1.9019999504089358,1.2490457723982544,0.005262048650639395
1.8799999952316286,1.2490457723982544,0.005262048650639395
1.9079999923706057,1.2490457723982544,0.005262048650639395
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.8799999952316282,1.2490457723982544,0.01106902883957539
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.8860000371932983,1.2490457723982544,0.01106902883957539
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.8799999952316282,1.2490457723982544,0.01106902883957539
1.899999976158142,1.2490457723982544,0.005262048650639395
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.8880000114440916,1.2490457723982544,0.01106902883957539
1.8880000114440918,1.2490457723982544,0.005262048650639395
1.8919999599456787,1.2490457723982544,0.01106902883957539
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.8980000019073484,1.2490457723982544,0.005262048650639395
1.899999976158142,1.2490457723982544,0.005262048650639395
1.899999976158142,1.2490457723982544,0.005262048650639395
1.8860000371932983,1.2490457723982544,0.01106902883957539
1.9040000438690188,1.2490457723982544,0.005262048650639395
1.8860000371932983,1.2490457723982544,0.01106902883957539
1.8860000371932983,1.2490457723982544,0.01106902883957539
1.8960000276565552,1.2490457723982544,0.005262048650639395
1.8940000534057615,1.2490457723982544,0.01106902883957539
1.8899999856948853,1.2490457723982544,0.01106902883957539
1.8919999599456787,1.2490457723982544,0.005262048650639395
1.896000027656555,1.2490457723982544,0.01106902883957539
1.906000018119812,1.2490457723982544,0.005262048650639395
1.8919999599456787,1.2490457723982544,0.01106902883957539
1.8919999599456787,1.2490457723982544,0.005262048650639395
1.896000027656555,1.2490457723982544,0.01106902883957539
1.906000018119812,1.2490457723982544,0.005262048650639395
1.8760000467300413,1.2490457723982544,0.01106902883957539
1.906000018119812,1.2490457723982544,0.005262048650639395
1.8819999694824219,1.2490457723982544,0.005262048650639395
1.896000027656555,1.2490457723982544,0.01106902883957539
1.8880000114440916,1.2490457723982544,0.01106902883957539
1.8760000467300413,1.2490457723982544,0.01106902883957539
1.906000018119812,1.2490457723982544,0.005262048650639395
1.8880000114440916,1.2490457723982544,0.01106902883957539
1.8880000114440916,1.2490457723982544,0.01106902883957539
1.8760000467300413,1.2490457723982544,0.01106902883957539
1.8919999599456787,1.2490457723982544,0.005262048650639395
1.8919999599456787,1.2490457723982544,0.01106902883957539
1.8940000534057615,1.2490457723982544,0.01106902883957539
1.906000018119812,1.2490457723982544,0.005262048650639395
1.8960000276565552,1.2490457723982544,0.005262048650639395
1.8780000209808352,1.2490457723982544,0.005262048650639395
1.878000020980835,1.2490457723982544,0.01106902883957539
1.8799999952316282,1.2490457723982544,0.01106902883957539
1.8899999856948855,1.2490457723982544,0.005262048650639395
1.906000018119812,1.2490457723982544,0.005262048650639395
1.899999976158142,1.2490457723982544,0.005262048650639395
1.899999976158142,1.2490457723982544,0.005262048650639395
1.8780000209808352,1.2490457723982544,0.005262048650639395
1.8980000019073486,1.2490457723982544,0.01106902883957539
1.8980000019073484,1.2490457723982544,0.005262048650639395
1.9079999923706057,1.2490457723982544,0.005262048650639395
1.8880000114440918,1.2490457723982544,0.005262048650639395
1.8880000114440916,1.2490457723982544,0.01106902883957539
1.8880000114440916,1.2490457723982544,0.01106902883957539
1.8880000114440918,1.2490457723982544,0.005262048650639395
1.8880000114440916,1.2490457723982544,0.01106902883957539
1.8880000114440918,1.2490457723982544,0.005262048650639395
1.9079999923706057,1.2490457723982544,0.005262048650639395
1.906000018119812,1.2490457723982544,0.005262048650639395
1.8719999790191648,1.2490457723982544,0.01106902883957539
1.8860000371932983,1.2490457723982544,0.01106902883957539
1.906000018119812,1.2490457723982544,0.005262048650639395
1.9079999923706057,1.2490457723982544,0.005262048650639395
1.8860000371932986,1.2490457723982544,0.005262048650639395
1.9079999923706057,1.2490457723982544,0.005262048650639395
1.8839999437332153,1.2490457723982544,0.01106902883957539
1.9079999923706057,1.2490457723982544,0.005262048650639395
1.896000027656555,1.2490457723982544,0.01106902883957539
1.9079999923706057,1.2490457723982544,0.005262048650639395
2.427999973297119,1.3258176636680326,0.015594860214901196
2.4600000381469727,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.427999973297119,1.3258176636680326,-0.0018260803519067892
2.431999921798706,1.3258176636680326,0.003980899837029206
2.431999921798706,1.3258176636680326,-0.0018260803519067892
2.45199990272522,1.3258176636680326,0.009787880025965201
2.431999921798706,1.3258176636680326,0.009787880025965201
2.4760000705718994,1.3258176636680326,0.003980899837029206
2.4760000705718994,1.3258176636680326,0.009787880025965201
2.427999973297119,1.3258176636680326,0.009787880025965201
2.440000057220459,1.3258176636680326,0.009787880025965201
2.444000005722046,1.3258176636680326,0.009787880025965201
2.444000005722046,1.3258176636680326,0.003980899837028984
2.444000005722046,1.3258176636680326,-0.0018260803519067892
2.45199990272522,1.3258176636680326,0.009787880025965201
2.4800000190734863,1.3258176636680326,0.009787880025965201
2.4519999027252197,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.427999973297119,1.3258176636680326,-0.0018260803519067892
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.427999973297119,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.4600000381469727,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.431999921798706,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.431999921798706,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.431999921798706,1.3258176636680326,-0.0018260803519067892
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.431999921798706,1.3258176636680326,0.015594860214901196
2.431999921798706,1.3258176636680326,0.009787880025965201
2.444000005722046,1.3258176636680326,0.003980899837028984
2.427999973297119,1.3258176636680326,0.003980899837029206
2.431999921798706,1.3258176636680326,-0.0018260803519067892
2.4600000381469727,1.3258176636680326,0.009787880025965201
2.431999921798706,1.3258176636680326,0.015594860214901196
2.427999973297119,1.3258176636680326,0.015594860214901196
2.4719998836517334,1.3258176636680326,0.015594860214901196
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.4600000381469727,1.3258176636680326,0.015594860214901196
2.4600000381469727,1.3258176636680326,0.003980899837029206
2.427999973297119,1.3258176636680326,0.003980899837029206
2.4240000247955322,1.3258176636680326,0.015594860214901196
2.427999973297119,1.3258176636680326,0.009787880025965201
2.431999921798706,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.431999921798706,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.431999921798706,1.3258176636680326,0.003980899837029206
2.4600000381469727,1.3258176636680326,0.015594860214901196
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.436000108718872,1.3258176636680326,0.015594860214901196
2.4800000190734863,1.3258176636680326,0.015594860214901196
2.4719998836517334,1.3258176636680326,0.015594860214901196
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.427999973297119,1.3258176636680326,0.003980899837029206
2.4760000705718994,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.4600000381469727,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.4760000705718994,1.3258176636680326,0.015594860214901196
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.404000043869019,1.3258176636680326,0.015594860214901196
2.4240000247955322,1.3258176636680326,0.009787880025965201
2.4240000247955327,1.3258176636680326,0.003980899837029206
2.427999973297119,1.3258176636680326,-0.0018260803519067892
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.427999973297119,1.3258176636680326,-0.0018260803519067892
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.4679999351501465,1.3258176636680326,0.015594860214901196
2.436000108718872,1.3258176636680326,-0.0018260803519067892
2.436000108718872,1.3258176636680326,0.009787880025965201
2.436000108718872,1.3258176636680326,0.003980899837029206
2.427999973297119,1.3258176636680326,0.015594860214901196
2.4600000381469727,1.3258176636680326,0.003980899837029206
2.427999973297119,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.48799991607666,1.3258176636680326,0.015594860214901196
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.427999973297119,1.3258176636680326,0.009787880025965201
2.4519999027252197,1.3258176636680326,0.003980899837029206
2.427999973297119,1.3258176636680326,-0.0018260803519067892
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.4240000247955322,1.3258176636680326,0.015594860214901196
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.4240000247955322,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.4240000247955327,1.3258176636680326,0.003980899837029206
2.4200000762939453,1.3258176636680326,0.015594860214901196
2.4240000247955327,1.3258176636680326,0.003980899837029206
2.427999973297119,1.3258176636680326,-0.0018260803519067892
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.427999973297119,1.3258176636680326,0.003980899837029206
2.4519999027252197,1.3258176636680326,0.015594860214901196
2.45199990272522,1.3258176636680326,0.009787880025965201
2.4519999027252197,1.3258176636680326,0.003980899837029206
2.431999921798706,1.3258176636680326,-0.0018260803519067892
2.431999921798706,1.3258176636680326,0.009787880025965201
2.4519999027252197,1.3258176636680326,0.015594860214901196
2.436000108718872,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.431999921798706,1.3258176636680326,0.003980899837029206
2.4519999027252197,1.3258176636680326,0.015594860214901196
2.431999921798706,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.4600000381469727,1.3258176636680326,0.003980899837029206
2.436000108718872,1.3258176636680326,-0.0018260803519067892
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.431999921798706,1.3258176636680326,0.009787880025965201
2.431999921798706,1.3258176636680326,0.009787880025965201
2.431999921798706,1.3258176636680326,-0.0018260803519067892
2.4519999027252197,1.3258176636680326,0.003980899837029206
2.4519999027252197,1.3258176636680326,0.015594860214901196
2.427999973297119,1.3258176636680326,0.009787880025965201
2.431999921798706,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.4719998836517334,1.3258176636680326,0.015594860214901196
2.4560000896453857,1.3258176636680326,0.009787880025965201
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.427999973297119,1.3258176636680326,0.009787880025965201
2.4719998836517334,1.3258176636680326,0.015594860214901196
2.4560000896453857,1.3258176636680326,0.015594860214901196
2.4560000896453857,1.3258176636680326,0.003980899837029206
2.4719998836517334,1.3258176636680326,0.015594860214901196
1.2339999675750732,0.0,0.01742104080552677
1.2339999675750732,0.0,0.02322802099446276
1.235999941825867,0.0,0.023228020994462757
1.2319999933242798,0.0,0.01742104080552677
1.2359999418258665,0.0,0.011614060616590772
1.2359999418258667,0.0,0.01742104080552677
1.2319999933242798,0.0,0.01742104080552677
1.2239999771118164,0.0,0.011614060616590772
1.235999941825867,0.0,0.023228020994462757
1.235999941825867,0.0,0.023228020994462757
1.2239999771118164,0.0,0.011614060616590772
1.2359999418258665,0.0,0.011614060616590772
1.2300000190734863,0.0,0.01742104080552677
1.2319999933242798,0.0,0.01742104080552677
1.2339999675750732,0.0,0.011614060616590772
1.2339999675750732,0.0,0.01742104080552677
1.2339999675750732,0.0,0.011614060616590772
1.2339999675750732,0.0,0.01742104080552677
