slam xy,slam xy covar,slam yaw,slam yaw var,ekf xy,ekf xy covar,ekf yaw,ekf yaw var
"[0.16664681054538333, 3.2772082434958714]","[[0.004964869349492499, -0.0007031446272108191], [-0.0007031446272108191, 0.0023395305975110556]]",2.9118090769006053,0.00016766967691226564,"[0.1600280465266641, 3.170627574809089]","[[0.038789982970668616, 0.003847245373352796], [0.0038472453733527988, 0.033800295438923655]]",2.9845419006153655,0.029132715257251827
"[-0.38184119868987987, 3.290636979360952]","[[0.0031143739303819053, -0.00020418969052981648], [-0.00020418969052981648, 0.0026570111146366634]]",-3.1274401661990017,0.00022931447008570603,"[-0.3222667131713523, 3.2753938993502834]","[[0.03338679593559823, -0.0005970813735050101], [-0.000597081373505008, 0.03228204211380786]]",3.0952489237207663,0.02936415531636149
"[-0.6798687932938484, 2.323700825252279]","[[0.001152004717054063, -0.00027396446191623776], [-0.00027396446191623776, 0.0026505091871719317]]",-1.607601161075661,0.00013288686795927653,"[-0.45931198997329503, 2.3872893056899125]","[[0.04306281082150095, 0.000999757486063588], [0.0009997574860635874, 0.03193397856100527]]",-1.3372783451305155,0.029582255565065586
"[-0.715830496242608, 0.9589824495071132]","[[0.002315144441458992, -0.00014069967215900488], [-0.00014069967215900488, 0.0031243408031970455]]",-1.5252083311801483,0.00016993106345421344,"[-0.718901357576504, 1.0217250808133616]","[[0.03828108736673216, 8.084554987377697e-05], [8.084554987377703e-05, 0.0325446749380874]]",-1.5328868882860256,0.029615973011226034
"[-0.21491026138231295, 0.04713971109628694]","[[0.002590109668445666, -8.68734979347349e-05], [-8.68734979347349e-05, 0.0021230980573076885]]",0.00843132879010433,0.0002301126317485503,"[-0.22441875988878018, 0.1554887696270727]","[[0.03432670572421304, 0.003800414601644577], [0.003800414601644574, 0.03510150506215798]]",0.08536334327913764,0.028148098422470028
"[0.2753441412459991, 0.03491243235428202]","[[0.0026873237800541594, 0.00020922621215328067], [0.00020922621215328067, 0.0023085837333725926]]",0.2316280843738809,0.0003148523159700286,"[0.2506210800824752, 0.03348561790918651]","[[0.03061923061029614, 2.575436052255794e-05], [2.5754360522557948e-05, 0.030939836611909948]]",0.13436308808915998,0.028605940349629065
"[0.456466296436632, 1.1588521680369714]","[[0.015977990274913166, 0.012253030577781909], [0.012253030577781909, 0.0543081455275596]]",1.6372779734789935,0.0004190493555470314,"[0.21909811190361786, 1.040154116464652]","[[0.04255710946665846, 0.0026357162409238835], [0.0026357162409238826, 0.0313480830469129]]",1.9035130479118596,0.029061352748281123
"[0.5237358520213142, 2.506555592700896]","[[0.0054906366568138205, -0.0006641234502769727], [-0.0006641234502769727, 0.0031765376745383125]]",1.5963856385354516,0.00042079683151952953,"[0.47700506906997275, 2.4612347427085735]","[[0.041807957263649394, -5.6253317115891284e-05], [-5.625331711589218e-05, 0.03253771133659013]]",1.609866554728665,0.029591443175657206
"[-0.1347233313790353, 3.275945570477936]","[[0.004468754570131403, -0.00011376562137913171], [-0.00011376562137913171, 0.002343595623448148]]",3.118141415391304,0.00016893244178892115,"[-0.09125536784999418, 3.17743995613114]","[[0.03564349173382003, 0.003035732139796739], [0.003035732139796736, 0.037387623427634846]]",-3.054094006753805,0.028753458272532107
"[-0.5565216408978133, 3.243895229966079]","[[0.00557113908600139, -4.7041560230629214e-05], [-4.7041560230629214e-05, 0.004592265292804576]]",-2.4482585908637158,0.00023095521832690368,"[-0.5034221861921236, 3.2257804488803927]","[[0.03266300123291239, -0.00034154334086635075], [-0.00034154334086635075, 0.03198764456321457]]",-2.384046372982611,0.028951128075364582
"[-0.6400243391550645, 2.010191259399081]","[[0.0006897346969266357, 0.00022356569824035055], [0.00022356569824035055, 0.00514715906269239]]",-1.475866427407475,0.00023011204189229197,"[-0.5581921086464331, 2.1085215196697518]","[[0.047197429208136174, 0.000841499988785225], [0.0008414999887852256, 0.033260939504426414]]",-1.4014217131838693,0.029554533362454456
"[-0.7107367179839478, 0.6449206055445156]","[[0.003917896319636568, -0.0003111644638243611], [-0.0003111644638243611, 0.004520339722487258]]",-1.5290674715090729,0.00023038553294317123,"[-0.6730349206470009, 0.7209090320259242]","[[0.04376315861526588, 0.0003413219024957399], [0.0003413219024957398, 0.033097028217966465]]",-1.5136848725337109,0.029325380884054158
"[0.03386572101706303, 0.04665875741252228]","[[0.0038800366537433133, 0.00017096062919618629], [0.00017096062919618629, 0.002663085421765825]]",0.01632205007513577,0.00031576100071781097,"[0.010539668371246137, 0.14987478674542518]","[[0.03178984207234656, 0.0019990267734710434], [0.001999026773471043, 0.03804788254578381]]",0.04091136858545008,0.027583107051579174
"[0.4938589740318726, 0.18104113964977234]","[[0.0039337138895853465, 0.00020899235114359545], [0.00020899235114359545, 0.0030861638361761694]]",1.211915822043447,0.00016995552721063654,"[0.43744469355921656, 0.18930445306198226]","[[0.03332161777265233, -0.0009210495738408553], [-0.0009210495738408554, 0.03324562095247925]]",1.4157395765711247,0.029602914169237545
"[0.44195628726291203, 1.3941201479083436]","[[0.0037477184592937898, 4.327522057528738e-05], [4.327522057528738e-05, 0.0032117174883909516]]",1.9276924690182522,0.00022902809282423242,"[0.6073653736795281, 1.2953415512782358]","[[0.044241638248597934, -0.001410803037788416], [-0.0014108030377884128, 0.03211181168004939]]",1.7971150368289557,0.029359117153518945
"[0.43161235329795616, 1.671186152811808]","[[0.0038128914382981795, -6.287658070879463e-05], [-6.287658070879463e-05, 0.0029756079423817997]]",1.272798145626764,0.00012142765315304462,"[0.4310966520909388, 1.621883188131729]","[[0.032569607178999094, 3.265692454548844e-05], [3.265692454548857e-05, 0.0319487503744537]]",1.2761652634938327,0.02940752485741138
"[0.42739667450788926, 2.7408598469562637]","[[0.004125604729662129, -0.0005906385442378904], [-0.0005906385442378904, 0.0026644237099233046]]",1.141917189886925,0.00016900171911822875,"[0.3968999814095212, 2.6556707046997516]","[[0.043816363660829034, 0.0006366136284778141], [0.0006366136284778147, 0.031802263602650004]]",1.1634461381160397,0.029295909585182956
"[0.016368785837873344, 3.09490013521858]","[[0.00398208358109131, -9.276761773712509e-05], [-9.276761773712509e-05, 0.002204465737259705]]",-2.087954405337154,0.0001696737982244313,"[0.016045262199525397, 3.009338334138296]","[[0.03279363037469874, -0.0006506002093079622], [-0.0006506002093079629, 0.03369856002580461]]",-1.5986720794584288,0.02876104647385021
"[-0.48922231048126785, 2.955355899910482]","[[0.004773065182168076, -0.00018541325982306353], [-0.00018541325982306353, 0.003868238764263802]]",-2.4747365661002485,0.00013344732040653838,"[-0.492511677755735, 3.0211477102365003]","[[0.03278372443900967, -0.00030365292939518154], [-0.00030365292939518225, 0.03582792852179456]]",-2.6983443962694666,0.0295211163501771
"[-0.13119575327322563, 1.9996923690649586]","[[0.0018461540863451413, 8.808581279905284e-05], [8.808581279905284e-05, 0.003518736173776507]]",-1.7631678562921023,0.00016965011014638233,"[-0.1047050829685215, 2.1224807196450346]","[[0.0392391087928399, 0.004179229904252174], [0.004179229904252179, 0.035462009933384185]]",-1.7102736230429945,0.029109478912868945
"[-0.27367343189949356, 1.8561013563197677]","[[0.002610620980684965, -5.814722392054479e-05], [-5.814722392054479e-05, 0.0033915834624217442]]",-2.1956780583085482,0.00031304574101491216,"[-0.22834618353537992, 1.854919045342252]","[[0.030661278038193792, -9.059919746467336e-06], [-9.05991974646729e-06, 0.03208419331725093]]",-2.240333272700469,0.02913100815669722
