slam xy,slam xy covar,slam yaw,slam yaw var,ekf xy,ekf xy covar,ekf yaw,ekf yaw var
"[0.4768267512679127, 1.5987182206489365]","[[0.0020266533838607026, -0.0001783517363242476], [-0.0001783517363242476, 0.0027064687843040103]]",1.5351468277188576,0.00012117322827625265,"[0.4789587641403988, 1.567547887283321]","[[0.005466392720097687, -7.934702681344277e-05], [-7.934702681344265e-05, 0.005947288817289734]]",1.5227097647245875,0.004131533686167501
"[0.47575780274489693, 1.6559564653822396]","[[0.0018112534936070364, -0.00010861266458065595], [-0.00010861266458065595, 0.0026252896450020937]]",1.526514061437397,0.00016820901182209783,"[0.47899311457638954, 1.6400902964567954]","[[0.00496560290731163, -0.00010720864492017088], [-0.00010720864492017085, 0.005384663722048758]]",1.5343588370566916,0.0035261239872461784
"[0.4836217032429753, 1.728769663590478]","[[0.0016624153686394588, -3.053066127590912e-05], [-3.053066127590912e-05, 0.0019587840369896226]]",1.4071807382649035,0.00022871502866037265,"[0.4812062964578201, 1.7137218028366215]","[[0.005255754965935612, -0.0001654098256928286], [-0.00016540982569282855, 0.00550051203715751]]",1.4224714616758032,0.003973618445263228
"[0.5002267262112186, 1.8246341828402064]","[[0.002133260562618073, -0.0002699558788306947], [-0.0002699558788306947, 0.00242230521989112]]",1.506190637233104,0.00041913853798882563,"[0.4951744866393303, 1.8097568381820863]","[[0.004979576800242569, -2.7213911037141186e-05], [-2.7213911037141182e-05, 0.005168689436052937]]",1.4848648918440075,0.003884865077088355
"[0.5121049272834967, 2.018696750061333]","[[0.0025606701880146647, -0.0003032946304289795], [-0.0003032946304289795, 0.0022105838594664484]]",1.6131328826038283,0.00016924734262335653,"[0.5021177983151524, 1.9357690240685466]","[[0.004783699257737375, -0.00015648407091325655], [-0.00015648407091325652, 0.004947509706004419]]",1.5811964126381364,0.003551868749986498
"[0.5073021090412814, 2.2312022761966803]","[[0.001990962781088503, -4.6429788820666984e-06], [-4.6429788820666984e-06, 0.002082395443906149]]",1.5623887968599404,0.00012116434397221044,"[0.5058707081659538, 2.1567767018443456]","[[0.005525293821283162, -0.00016833679198841622], [-0.0001683367919884165, 0.0053320337681319425]]",1.555084208258295,0.0038954506978311847
"[0.5178522297469744, 2.4375085591447725]","[[0.0023008590310405522, -0.0001608672193299646], [-0.0001608672193299646, 0.002361237243959386]]",1.5851854943752268,0.0001326782777440306,"[0.507731987890659, 2.375844853302019]","[[0.005013068850175193, -1.0822505600916996e-05], [-1.0822505600917012e-05, 0.0050387653864826494]]",1.5905291961507881,0.0035582257997863634
"[0.5137626201136782, 2.651763765639352]","[[0.0029624826739616805, -0.0004596117921397894], [-0.0004596117921397894, 0.002018658135468405]]",1.5908875120944246,0.00030942840902735956,"[0.5132456837149275, 2.5650423468583727]","[[0.004890834523587132, -8.977808845849051e-05], [-8.977808845849055e-05, 0.004911141277120336]]",1.5784999819387817,0.0033054008779222614
"[0.5107012413238867, 2.8372750219134297]","[[0.002064037658210698, 8.607109097482191e-05], [8.607109097482191e-05, 0.0018359493877437773]]",1.6878028617123688,0.00012086333919793989,"[0.5106438500879962, 2.773711039839469]","[[0.0052320325094489155, -0.0002517096249146281], [-0.0002517096249146282, 0.004709945912877306]]",1.6213718467971228,0.0034803917348819246
"[0.4500861273331959, 3.0390665307452105]","[[0.004434958579609482, -0.0002472511408255607], [-0.0002472511408255607, 0.004675265979677812]]",2.1567834749735955,0.00012091781857582343,"[0.48139755567548986, 2.964209714898542]","[[0.00477851474480321, 4.333992502764566e-05], [4.333992502764563e-05, 0.004601992172704743]]",1.9756744669646498,0.0033061485997940205
"[0.30175450516609487, 3.218744782968097]","[[0.004053083369780589, -0.00022758207198907127], [-0.00022758207198907127, 0.002454623547585873]]",2.609691037941363,0.00016869789536467968,"[0.36590337211433205, 3.128445410995433]","[[0.005836004123134472, -7.088254972350834e-05], [-7.088254972350836e-05, 0.005889303292749182]]",2.5067679114114654,0.003311078826708127
"[0.13012995663843174, 3.2913668385869053]","[[0.003975184470669191, -0.0005651337102802865], [-0.0005651337102802865, 0.0026051001053887914]]",2.9191576292787302,0.00022648810770792022,"[0.16725268099897345, 3.2675690100592885]","[[0.006334520657043174, -0.00011185966124234755], [-0.00011185966124234755, 0.005552243547579373]]",2.878079036895489,0.0038463639947818717
"[-0.08093087541825739, 3.317498931664917]","[[0.0028914370710994464, -3.185986250420712e-05], [-3.185986250420712e-05, 0.002496549097649059]]",-3.1211460379169362,0.00022868053922765335,"[-0.014955189829703907, 3.30375437813731]","[[0.006296472964777608, -0.0002832958187174169], [-0.00028329581871741724, 0.005584201958172311]]",-3.110894982356642,0.003910059682855848
"[-0.21961145609383412, 3.317440606499826]","[[0.0030194223841207746, -0.000313829927579335], [-0.000313829927579335, 0.002842341397625697]]",-3.104049720739626,0.0002275259990003209,"[-0.17753975768786157, 3.3102536399034173]","[[0.005893697044161043, -3.859638353380003e-05], [-3.8596383533800016e-05, 0.0056428458455733]]",-3.089898815313732,0.004049124091343035
"[-0.3028957951981134, 3.316271828353391]","[[0.0028387364852227523, -0.00013568255067322946], [-0.00013568255067322946, 0.00236691672814798]]",-3.116068682709712,0.00022796304585713845,"[-0.2696252598196663, 3.313240565127281]","[[0.005724027252722961, -0.00016456634750430666], [-0.00016456634750430652, 0.005614781698770741]]",-3.1206475334254034,0.003812116364843411
"[-0.33587461204318386, 3.314705764410962]","[[0.002812061059652208, -0.00013014261657493464], [-0.00013014261657493464, 0.0023388275626098323]]",3.129984267651865,0.00013305595459306186,"[-0.32878722894137663, 3.313909625194212]","[[0.005176560401379527, -0.00026633634197680765], [-0.0002663363419768078, 0.005345012064348457]]",3.1312996763783723,0.003363480804451005
"[-0.4053775718436216, 3.31636236687818]","[[0.003603690395276169, -0.00015935808484004923], [-0.00015935808484004923, 0.002873396690384746]]",-2.9555314688885193,0.0003122490404380043,"[-0.3790530281622516, 3.3133212056958934]","[[0.00517807781893885, -8.877115494559347e-05], [-8.877115494559349e-05, 0.0049372411341608025]]",-3.0353877690569573,0.003323018460569826
"[-0.5304737696887301, 3.2621169779921972]","[[0.003272374662900859, 0.0003629408613624155], [0.0003629408613624155, 0.0029465993347885223]]",-2.4841016032471424,0.00016946874691060748,"[-0.5020880601235373, 3.2804509848151513]","[[0.006219738648231728, -8.754497282049509e-05], [-8.754497282049521e-05, 0.005865999564899385]]",-2.5766283476075356,0.0041568289025188075
"[-0.6644022957014226, 3.1069693902358084]","[[0.0032589097538322236, 0.00035816463572684157], [0.00035816463572684157, 0.0038971498817662693]]",-1.9285547068043405,0.0004215529749991082,"[-0.6157653585650955, 3.1664033294238747]","[[0.005928121911606739, 0.00016348904424913477], [0.00016348904424913496, 0.005731310538421252]]",-2.0548290001990788,0.003827907081045056
"[-0.7082521776325542, 2.9048488649519286]","[[0.0032629821607755667, 4.482253536601974e-05], [4.482253536601974e-05, 0.003020866988189853]]",-1.654700036748446,0.00013293113641697134,"[-0.6960106025043988, 2.9780402568587947]","[[0.0053343835788649445, 0.00018170866776232348], [0.0001817086677623235, 0.005603509641022172]]",-1.7344711798349328,0.0034032806445450266
"[-0.7313028826200749, 2.677066550871913]","[[0.0030109394379168866, 0.0002205701184399457], [0.0002205701184399457, 0.002562356682457852]]",-1.5444597919743321,0.00022803390744797024,"[-0.712578248991306, 2.7691560903430914]","[[0.005598064457726593, 3.7823445608207675e-05], [3.782344560820767e-05, 0.0054853420702914305]]",-1.5614963617475714,0.0034848339141313476
